Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Order_Weekday_Name,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,2018,8,August,7,1,Tuesday,122,4.9621450849358215,0.008077079697731247
CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2018,8,August,7,1,Tuesday,122,3.7130841428107537,0.0022528780139472256
CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,2018,8,August,7,1,Tuesday,122,3.398192872641857,0.0016202846795723327
CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,2018,8,August,7,1,Tuesday,122,5.170199863767594,0.009965716527098024
CA-2017-159765,2017-09-05,2017-12-05,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,2017,9,September,5,1,Tuesday,91,3.3624565533457247,0.001560282601786096
CA-2018-107265,2018-06-04,2018-12-04,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302.0,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,2018,6,June,4,0,Monday,183,4.675815025557423,0.006043866433317633
CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,2018,9,September,5,2,Wednesday,61,5.003409249004516,0.008421091610372336
CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,2018,9,September,5,2,Wednesday,61,4.656623467577007,0.005927290967904374
CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,2018,9,September,5,2,Wednesday,61,5.662439511121819,0.016360223674031227
CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,2018,9,September,5,2,Wednesday,61,4.2189192968037315,0.0037946456888735686
CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2018,9,September,5,2,Wednesday,61,5.303205400620812,0.011396051771849929
CA-2016-128356,2016-02-10,2016-07-10,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2016,2,February,10,2,Wednesday,151,2.4802290602368893,0.0005936205562318329
CA-2017-158302,2017-08-12,2017-12-12,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,2017,8,August,12,5,Saturday,122,2.4496248356433603,0.0005730484152765518
CA-2018-145779,2018-06-05,2018-10-05,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,2018,6,June,5,1,Tuesday,122,4.447533436876001,0.004792165945860753
US-2017-155173,2017-06-03,2017-10-03,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2017,6,June,3,5,Saturday,122,6.070599150271709,0.02465136792736937
US-2017-155173,2017-06-03,2017-10-03,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,2017,6,June,3,5,Saturday,122,1.112843870914834,8.497437111250824e-05
US-2017-155173,2017-06-03,2017-10-03,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,2017,6,June,3,5,Saturday,122,4.237549844853278,0.0038676767892648167
CA-2016-169537,2016-03-09,2016-07-09,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2016,3,March,9,2,Wednesday,122,2.1400661634962708,0.0003968137410929773
CA-2017-158841,2017-02-02,2017-04-02,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017,2,February,2,3,Thursday,59,9.076917544886781,0.499982685114696
CA-2017-158841,2017-02-02,2017-04-02,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,2017,2,February,2,3,Thursday,59,3.6216707044204863,0.0020482995011141527
CA-2017-158841,2017-02-02,2017-04-02,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,2017,2,February,2,3,Thursday,59,2.9801108926510342,0.0010362644557862977
CA-2018-106824,2018-07-07,2018-11-07,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,2018,7,July,7,5,Saturday,123,1.937301774518713,0.00030766779695342596
CA-2017-143154,2017-02-12,2017-08-12,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501.0,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,2,February,12,6,Sunday,181,5.115595729732743,0.009431412310620585
CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,2015,5,May,3,6,Sunday,92,4.102973888920155,0.0033694881091310934
CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,2015,5,May,3,6,Sunday,92,6.175804898098298,0.027396034399819788
CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2015,5,May,3,6,Sunday,92,2.976549454137217,0.001032264317267215
CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,2015,5,May,3,6,Sunday,92,3.9245837874730043,0.0028044399708927062
CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2015,5,May,3,6,Sunday,92,4.593300013417604,0.005558135327429051
CA-2016-102316,2016-01-03,2016-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2016,1,January,3,6,Sunday,60,2.832271724400955,0.0008816305296057681
CA-2016-102316,2016-01-03,2016-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,2016,1,January,3,6,Sunday,60,5.224412450700065,0.010525850209441539
CA-2017-109400,2017-02-05,2017-06-05,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,2017,2,February,5,6,Sunday,120,5.90738704391677,0.020925753200367967
CA-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,2017,8,August,3,3,Thursday,122,2.2880804067911638,0.00047430213869120263
CA-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,2017,8,August,3,3,Thursday,122,3.365915567517516,0.0015659970853847854
CA-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,2017,8,August,3,3,Thursday,122,4.992824282216802,0.00833148850754489
CA-2017-144645,2017-02-02,2017-08-02,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2017,2,February,2,3,Thursday,181,4.3146039583564475,0.004184602049648119
CA-2018-141614,2018-05-06,2018-09-06,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,2018,5,May,6,6,Sunday,123,3.0789698721240466,0.0011531827902154783
CA-2017-132899,2017-07-04,2017-11-04,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2017,7,July,4,1,Tuesday,123,1.534714366238164,0.0001762346741835746
CA-2018-149720,2018-04-06,2018-07-06,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,2018,4,April,6,4,Friday,91,3.4447675963635302,0.0017017732156896404
CA-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,2018,4,April,12,3,Thursday,183,2.63834278867739,0.0007105388906610137
CA-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,2018,4,April,12,3,Thursday,183,5.210687616587062,0.010381159484722728
CA-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,2018,4,April,12,3,Thursday,183,5.716830313505459,0.017279684085060316
US-2017-160206,2017-01-04,2017-07-04,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2017,1,January,4,2,Wednesday,181,2.63834278867739,0.0007105388906610137
CA-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,2016,7,July,6,2,Wednesday,123,2.960726664355176,0.0010146637077832524
CA-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,2016,7,July,6,2,Wednesday,123,3.2928695047765273,0.001449421619971526
CA-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,2016,7,July,6,2,Wednesday,123,2.199000776737475,0.0004263004764622135
CA-2015-137575,2015-06-08,2015-11-08,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2015,6,June,8,0,Monday,153,5.303205400620812,0.011396051771849929
CA-2016-149566,2016-05-12,2016-10-12,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,2016,5,May,12,3,Thursday,153,3.6888794541139363,0.0021968760746800715
CA-2016-149566,2016-05-12,2016-10-12,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,2016,5,May,12,3,Thursday,153,2.6100697927420065,0.0006882524046261259
CA-2016-126186,2016-11-09,2016-12-09,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,2016,11,November,9,2,Wednesday,30,3.2441536320524693,0.0013762762299083043
CA-2017-102092,2017-09-12,2017-11-12,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017,9,September,12,1,Tuesday,61,6.964003278520724,0.06036231883229785
CA-2017-123540,2017-02-04,2017-06-04,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017,2,February,4,5,Saturday,120,7.28337954507928,0.08310824934852029
US-2017-136581,2017-10-11,2017-12-11,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,2017,10,October,11,2,Wednesday,61,3.4689806329646156,0.0017456604497275733
CA-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,2017,6,June,12,0,Monday,183,6.8770321191392965,0.05532694446447688
CA-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,2017,6,June,12,0,Monday,183,5.408749002313666,0.012674496042548673
CA-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2017,6,June,12,0,Monday,183,6.175834005519237,0.0273968344275236
CA-2017-162222,2017-03-04,2017-03-04,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,2017,3,March,4,5,Saturday,0,2.422321774596379,0.0005552192264486415
CA-2018-106747,2018-03-07,2018-04-07,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,2018,3,March,7,2,Wednesday,31,4.637637376125593,0.005814144192650327
CA-2015-104808,2015-04-02,2015-08-02,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2015,4,April,2,3,Thursday,122,2.904055484982087,0.0009538616022931995
CA-2015-111934,2015-05-05,2015-07-05,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2015,5,May,5,1,Tuesday,61,2.5556757206762075,0.0006471081227155638
CA-2015-111934,2015-05-05,2015-07-05,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,2015,5,May,5,1,Tuesday,61,3.5956670723917576,0.0019934404585667366
US-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2017,3,March,1,2,Wednesday,153,3.436564525499447,0.001687144137676996
US-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,3,March,1,2,Wednesday,153,5.115595729732743,0.009431412310620585
US-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,2017,3,March,1,2,Wednesday,153,5.203786882701803,0.010309156991379244
CA-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2015,4,April,6,0,Monday,153,4.059753117452481,0.00322319732900465
CA-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,2015,4,April,6,0,Monday,153,2.8069901489571136,0.0008574011191473259
CA-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2015,4,April,6,0,Monday,153,5.8709001470412145,0.02017281284140468
CA-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2015,4,April,6,0,Monday,153,2.7053799725463312,0.0007659693815682989
